Date,Time(UT),Lat,Long,Depth,Mag,Region and Comment
11/13/08,7:27:12,57.12,-57.92,18.0g ,3.9ML ,LABRADOR SEA SEISMIC ZONE. 
11/12/08,18:26:55,63.71,-130.88,1.0g ,3.3ML ,267 km WSW of Norman Wells
11/12/08,17:05:40,63.55,-131.02,1.0g ,3.0ML ,285 km WSW of Norman Wells
11/12/08,2:14:20,50.64,-130.11,10.0g ,3.4Mw ,190 km W of Pt. Hardy
11/11/08,10:09:51,63.58,-131.09,15.0g ,3.2ML ,285 km WSW of Norman Wells
11/11/08,6:25:26,55.8,-130.31,1.0g ,3.4ML ,24 km WSW of Stewart
11/11/08,4:59:56,78.32,-108.61,18.0g ,3.2ML ,GUSTAF-LOUGHEED ARCH SEISMIC ZONE. 
11/10/08,20:13:04,50.59,-130.44,10.0g ,3.4Mw ,213 km W of Pt. Hardy
11/10/08,17:08:53,65.86,-140,5.0g ,3.0ML ,202 km NNW of Dawson
11/10/08,14:39:10,58.55,-137.1,1.0g ,3.0ML ,124 km WSW of Haines
11/10/08,1:06:38,50.44,-130.1,10.0g ,3.4Mw ,191 km W of Pt. Hardy
11/9/08,22:59:27,51.32,-131.29,10.0g ,3.0Mw ,217 km SSE of Sandspit
11/9/08,21:56:08,51.37,-131.17,10.0g ,3.3Mw ,214 km SSE of Sandspit
11/9/08,1:01:26,52.65,-132.4,20.0g ,3.6ML ,76 km SW of Sandspit
11/6/08,18:27:29,61.72,-142.28,20.0g ,3.4ML ,226 km E of Valdez
11/4/08,22:10:55,58.5,-137.18,1.0g ,3.7ML ,131 km WSW of Haines
11/4/08,19:30:54,47.4,-128.89,10.0g ,3.7Mw ,294 km WSW of Tofino
11/4/08,15:13:20,47.05,-129.3,10.0g ,3.7Mw ,343 km WSW of Tofino
11/4/08,10:13:18,49.23,-129.8,10.0g ,3.1Mw ,236 km WSW of Pt. Hardy
11/4/08,0:48:32,52.83,-132.67,20.0g ,3.5ML ,73 km WSW of Sandspit
11/2/08,23:13:18,60.69,-137.76,10.0g ,3.0ML ,14 km WSW of Haines Jct.
11/2/08,7:26:27,47.43,-71.44,18.0g ,3.6MN ,59 km NW from Beaupre
11/2/08,4:44:57,66.12,-135.19,5.0g ,3.7ML ,150 km SSW of Fort McPherson
11/1/08,9:29:27,72,-131.99,35.0g ,3.0ML ,232 km W of Sachs Harbour
10/31/08,18:44:43,63.35,-144.53,35.0g ,3.1ML ,226 km ESE of Fairbanks
10/31/08,8:32:23,65.42,-134.23,1.0g ,3.1ML ,224 km S of Fort McPherson
10/30/08,2:21:00,68.65,-69.11,18.0g ,3.2MN ,204 km S from Clyde River
10/29/08,17:18:31,48.98,-128.87,10.0g ,3.1Mw ,215 km WSW of Gold R.
10/29/08,15:56:51,48.97,-128.85,10.0g ,3.3Mw ,215 km WSW of Gold R.
10/29/08,5:04:49,52.63,-133.12,20.0g ,3.4ML ,111 km WSW of Sandspit
10/27/08,12:59:12,49.48,-130.11,10.0g ,3.3Mw ,235 km WSW of Pt. Hardy
10/26/08,1:14:55,49.46,-130.14,10.0g ,3.1Mw ,238 km WSW of Pt. Hardy
10/25/08,6:17:41,50.63,-130.32,10.0g ,3.2Mw ,205 km W of Pt. Hardy
10/25/08,0:19:08,62.26,-65.4,18.0g ,3.2MN ,110 km NW from Resolution Island
10/24/08,22:49:31,49.62,-130.2,10.0g ,3.4Mw ,232 km WSW of Pt. Hardy
10/24/08,22:10:10,49.69,-130.17,10.0g ,3.4Mw ,225 km WSW of Pt. Hardy
10/24/08,21:39:15,49.63,-130.2,10.0g ,4.4Mw ,230 km WSW of Pt. Hardy
10/24/08,21:37:58,49.66,-130.11,10.0g ,3.6Mw ,224 km WSW of Pt. Hardy
10/24/08,12:10:01,49.73,-130.17,10.0g ,3.6Mw ,224 km WSW of Pt. Hardy
10/23/08,8:40:04,51.87,-116.9,1.0g ,3.3ML ,121 km WNW of Banff
10/22/08,2:18:43,79.11,-96.46,18.0g ,3.4ML ,207 km SW from Eureka
10/21/08,21:08:16,50.33,-130.27,10.0g ,3.3Mw ,206 km W of Pt. Hardy
10/21/08,10:56:46,48.95,-128.94,10.0g ,3.0Mw ,221 km W of Tofino
10/20/08,22:36:00,49.1,-127.98,10.0g ,3.1Mw ,150 km WSW of Gold R.
10/20/08,11:44:30,61.59,-140.5,5.0g ,3.0ML ,184 km WNW of Haines Jct.
10/19/08,22:34:17,55.45,-136.94,10.0g ,3.6ML ,204 km SW of Sitka
10/19/08,21:06:40,59.76,-141.78,1.0g ,3.7ML ,139 km WNW of Yakutat
10/19/08,8:59:50,50.45,-130.1,10.0g ,3.2Mw ,191 km W of Pt. Hardy
10/18/08,22:40:44,66.72,-135.73,10.0g ,3.0ML ,97 km WSW of Fort McPherson
10/18/08,15:20:56,65.41,-143.03,15.0g ,3.0ML ,227 km WNW of Dawson
10/18/08,13:15:10,65.34,-134.05,1.0g ,3.0ML ,234 km S of Fort McPherson
10/17/08,22:04:06,50.7,-130.42,10.0g ,3.1Mw ,211 km W of Pt. Hardy
10/17/08,5:50:26,49.56,-126.6,37.5* ,3.4ML ,38 km WSW of Gold R.
10/17/08,3:56:07,48.87,-129.08,10.0g ,3.3Mw ,232 km W of Tofino
10/15/08,19:36:59,50.31,-130.23,10.0g ,3.0Mw ,204 km W of Pt. Hardy
10/15/08,8:36:36,67.98,-54.99,18.0g ,4.2ML ,West coast of Greenland. 
10/14/08,22:28:21,48.96,-129.58,10.0g ,3.0Mw ,248 km SW of Pt. Hardy
10/13/08,8:46:59,66.02,-134.75,10.0g ,3.1ML ,158 km SSW of Fort McPherson
10/11/08,23:36:55,50.46,-130.27,10.0g ,3.7Mw ,203 km W of Pt. Hardy
10/11/08,21:06:08,65.71,-144.04,10.0g ,3.1ML ,196 km ENE of Fairbanks
10/11/08,11:00:52,65.39,-134.18,1.0g ,4.0ML ,228 km S of Fort McPherson
10/11/08,3:21:01,65.45,-134.26,5.0g ,4.3Mw ,222 km S of Fort McPherson
10/10/08,23:45:44,56.89,-137.03,10.0g ,3.5ML ,105 km W of Sitka
10/10/08,8:48:08,50.53,-130.38,10.0g ,3.0Mw ,209 km W of Pt. Hardy
10/10/08,4:57:27,79.53,-115.4,18.0g ,3.1ML ,Arctic Ocean. Aftershock. 
10/8/08,22:39:51,56.47,-122.27,10.0g ,3.0ML ,90 km W of Fort St. John
10/8/08,19:45:15,79.53,-115.4,18.0g ,3.4ML ,Arctic Ocean. Aftershock. 
10/8/08,17:56:09,79.53,-115.4,18.0g ,3.5ML ,Arctic Ocean. Aftershock. 
10/8/08,17:26:10,79.53,-115.4,18.0g ,3.5ML ,Arctic Ocean. Aftershock. 
10/8/08,16:24:32,48.24,-127.95,10.0g ,3.4Mw ,180 km WSW of Tofino
10/8/08,12:29:04,65.45,-134.17,5.0g ,3.0ML ,221 km S of Fort McPherson
10/8/08,9:53:04,60.67,-143.37,10.0g ,5.1Mw ,168 km E of Valdez
10/8/08,7:57:34,79.47,-115.12,18.0g ,5.3Mw ,Arctic Ocean. Aftershock. 
10/8/08,3:20:24,79.52,-115,18.0g ,4.9mb ,Arctic Ocean. Aftershock. 
10/8/08,0:20:34,79.56,-115.6,18.0g ,3.0ML ,Arctic Ocean. Aftershock. 
10/7/08,19:49:06,79.53,-114.89,18.0g ,5.2mb ,Arctic Ocean. Aftershock. 
10/7/08,18:41:01,79.68,-115.85,18.0g ,3.3ML ,Arctic Ocean. Aftershock. 
10/7/08,15:43:48,79.58,-114.9,18.0g ,3.5ML ,Arctic Ocean. Aftershock. 
10/7/08,12:13:13,79.65,-115.56,18.0g ,4.9mb ,Arctic Ocean. Aftershock. 
10/7/08,11:19:20,79.64,-115.24,18.0g ,3.1ML ,Arctic Ocean. Aftershock. 
10/7/08,10:00:46,79.54,-115.4,18.0g ,5.7Mw ,Arctic Ocean. 
10/7/08,1:55:34,61.86,-141.52,5.0g ,3.0ML ,246 km WNW of Haines Jct.
10/6/08,22:10:01,50.94,-129.97,10.0g ,3.2Mw ,181 km W of Pt. Hardy
10/6/08,20:38:14,61.88,-141.47,1.0g ,3.4ML ,245 km WNW of Haines Jct.
10/6/08,17:43:31,51.27,-131.3,10.0g ,3.2Mw ,223 km SSE of Sandspit
10/6/08,12:32:21,50.62,-130.41,10.0g ,3.1Mw ,211 km W of Pt. Hardy
10/5/08,21:58:22,53.15,-132.83,20.0g ,3.0ML ,68 km W of Sandspit
10/5/08,21:14:01,73.2,-90.58,18.0g ,3.3MN ,177 km NE from Fort Ross
10/5/08,20:22:15,50.56,-130.28,10.0g ,3.1Mw ,202 km W of Pt. Hardy
10/5/08,5:23:07,48.78,-128.16,10.0g ,4.2Mw ,168 km W of Tofino
10/3/08,22:38:06,51.26,-131.09,10.0g ,3.2Mw ,227 km SSE of Sandspit
10/2/08,15:39:44,55.8,-134.2,20.0g ,3.0ML ,155 km SE of Sitka
9/30/08,12:11:02,63.4,-128.23,5.0g ,3.3ML ,225 km SW of Norman Wells
9/29/08,2:16:48,63.51,-129.01,10.0g ,4.1ML ,229 km SW of Norman Wells
9/28/08,16:23:59,65.2,-86.92,18.0g ,3.8MN ,Wager Bay region
9/28/08,8:20:27,63.58,-129.04,5.0g ,3.3ML ,223 km SW of Norman Wells
9/27/08,15:40:17,63.57,-146.64,20.0g ,3.6ML ,150 km SE of Fairbanks
9/25/08,21:43:26,48.82,-129.36,10.0g ,3.0Mw ,251 km SW of Pt. Hardy
9/23/08,21:03:27,65.49,-135.08,10.0g ,3.4ML ,219 km SSW of Fort McPherson
9/23/08,12:06:49,50.96,-130.58,10.0g ,3.2Mw ,215 km WSW of Bella Bella
9/23/08,8:04:33,50.66,-129.56,10.0g ,3.1Mw ,151 km W of Pt. Hardy
9/22/08,3:48:03,64.81,-87.67,18.0g ,3.0MN ,Wager Bay region
9/20/08,21:24:19,63.48,-129.34,20.0g ,3.1ML ,240 km SW of Norman Wells
9/20/08,7:36:01,63.47,-129.16,1.0g ,3.1ML ,236 km SW of Norman Wells
9/20/08,7:30:57,63.42,-129.39,20.0g ,3.0ML ,247 km SW of Norman Wells
9/20/08,7:26:56,63.54,-129,1.0g ,3.3ML ,226 km SW of Norman Wells
9/20/08,6:21:23,63.49,-129.29,15.0g ,3.2ML ,238 km SW of Norman Wells
9/20/08,5:42:44,63.56,-129.04,5.0g ,3.5ML ,225 km SW of Norman Wells
9/20/08,5:31:10,63.51,-129.07,15.0g ,4.0ML ,230 km SW of Norman Wells
9/20/08,5:16:10,63.59,-129.03,10.0g ,5.2Mw ,222 km SW of Norman Wells
9/19/08,17:23:32,58.57,-140.35,10.0g ,3.5ML ,94 km SW of Yakutat
9/19/08,3:06:31,51.21,-130.86,10.0g ,3.5Mw ,216 km WSW of Bella Bella
9/18/08,14:56:23,60.6,-137.29,1.0g ,3.3ML ,21 km ESE of Haines Jct.
9/18/08,7:15:40,62,-126.48,1.0g ,3.0ML ,244 km NE of Watson Lk.
9/18/08,1:06:41,50.56,-130.42,10.0g ,3.9Mw ,212 km W of Pt. Hardy
9/18/08,0:45:40,50.56,-130.38,10.0g ,3.8Mw ,209 km W of Pt. Hardy
9/17/08,11:40:40,64.67,-78.84,18.0g ,4.3MN ,121 km NW from Cape Dorset
9/16/08,11:14:22,47.44,-128.91,10.0g ,3.7Mw ,291 km WSW of Tofino
9/16/08,9:41:54,47.46,-128.87,10.0g ,4.1Mw ,288 km WSW of Tofino
9/15/08,3:08:44,63.17,-143.26,20.0g ,3.1ML ,214 km WSW of Dawson
9/14/08,10:59:54,50.48,-130.22,10.0g ,3.1Mw ,199 km W of Pt. Hardy
9/14/08,6:33:48,47.7,-128.44,10.0g ,4.2Mw ,246 km WSW of Tofino
9/14/08,6:16:03,47.33,-129.09,10.0g ,3.3Mw ,310 km WSW of Tofino
9/14/08,3:22:13,48.85,-129.48,10.0g ,3.3Mw ,253 km SW of Pt. Hardy
9/14/08,2:58:24,52.19,-140.14,10.0g ,3.1ML ,571 km WSW of Masset
9/13/08,10:57:45,54.24,-134.26,20.0g ,3.1ML ,140 km W of Masset
9/12/08,22:16:13,47.22,-129.12,10.0g ,3.6Mw ,320 km WSW of Tofino
9/12/08,18:19:51,47.34,-128.92,10.0g ,3.5Mw ,300 km WSW of Tofino
9/12/08,17:21:04,47.37,-128.89,10.0g ,3.7Mw ,296 km WSW of Tofino
9/12/08,14:44:58,47.41,-128.88,10.0g ,3.5Mw ,292 km WSW of Tofino
9/12/08,14:40:40,47.24,-129.14,10.0g ,3.7Mw ,320 km WSW of Tofino
9/12/08,13:30:50,47.43,-128.9,10.0g ,3.6Mw ,292 km WSW of Tofino
9/12/08,13:24:05,47.22,-129.09,10.0g ,3.5Mw ,319 km WSW of Tofino
9/12/08,13:17:17,47.37,-128.93,10.0g ,4.0Mw ,298 km WSW of Tofino
9/12/08,11:11:43,47.37,-128.99,10.0g ,3.5Mw ,301 km WSW of Tofino
9/12/08,11:08:40,47.37,-128.95,10.0g ,3.4Mw ,299 km WSW of Tofino
9/12/08,7:53:43,47.38,-128.94,10.0g ,3.4Mw ,297 km WSW of Tofino
9/12/08,7:10:54,47.26,-128.99,10.0g ,3.3Mw ,310 km WSW of Tofino
9/12/08,6:31:51,47.36,-128.89,10.0g ,3.3Mw ,297 km WSW of Tofino
9/12/08,6:22:19,47.35,-128.94,10.0g ,3.7Mw ,300 km WSW of Tofino
9/12/08,5:28:30,47.47,-128.69,10.0g ,3.3Mw ,277 km WSW of Tofino
9/12/08,5:25:14,47.36,-128.91,10.0g ,3.3Mw ,297 km WSW of Tofino
9/12/08,4:47:37,70.89,-67.57,18.0g ,3.1MN ,60 km NE from Clyde River
9/12/08,2:52:22,48.77,-129.54,10.0g ,3.0Mw ,263 km SW of Pt. Hardy
9/12/08,1:45:55,47.41,-128.84,10.0g ,3.6Mw ,290 km WSW of Tofino
9/12/08,1:10:07,47.45,-128.87,10.0g ,3.6Mw ,288 km WSW of Tofino
9/12/08,0:50:09,47.43,-128.88,10.0g ,3.5Mw ,291 km WSW of Tofino
9/12/08,0:39:09,47.33,-128.89,10.0g ,3.3Mw ,299 km WSW of Tofino
9/12/08,0:37:19,47.37,-128.92,10.0g ,3.7Mw ,297 km WSW of Tofino
9/12/08,0:35:08,47.43,-128.89,10.0g ,3.4Mw ,291 km WSW of Tofino
9/12/08,0:18:29,47.36,-128.94,10.0g ,3.1Mw ,299 km WSW of Tofino
9/12/08,0:15:26,47.42,-128.87,10.0g ,3.6Mw ,291 km WSW of Tofino
9/12/08,0:13:47,47.44,-128.88,10.0g ,3.7Mw ,290 km WSW of Tofino
9/12/08,0:09:41,47.39,-128.93,10.0g ,3.3Mw ,296 km WSW of Tofino
9/11/08,23:50:46,47.38,-128.9,10.0g ,4.1Mw ,296 km WSW of Tofino
9/11/08,23:26:19,47.24,-129.14,10.0g ,4.7Mw ,319 km WSW of Tofino
9/11/08,23:13:28,47.41,-128.93,10.0g ,4.5Mw ,295 km WSW of Tofino
9/11/08,21:17:26,47.51,-128.86,10.0g ,4.2Mw ,284 km WSW of Tofino
9/10/08,7:52:28,50.59,-130.43,10.0g ,3.0Mw ,213 km W of Pt. Hardy
9/8/08,14:02:48,50.99,-129.4,1.0g ,3.1Mw ,143 km W of Pt. Hardy
9/6/08,22:41:52,49.59,-130.19,10.0g ,3.0Mw ,233 km WSW of Pt. Hardy
9/6/08,20:28:19,59.16,-55.13,18.0g ,4.3ML ,LABRADOR SEA SEISMIC ZONE. 
9/6/08,12:46:31,48.7,-129.13,10.0g ,3.0Mw ,240 km W of Tofino
9/6/08,11:25:57,49.71,-130.08,10.0g ,4.9Mw ,219 km WSW of Pt. Hardy
9/6/08,1:21:12,49.62,-130.19,10.0g ,3.0Mw ,231 km WSW of Pt. Hardy
9/6/08,1:16:01,49.61,-130.11,10.0g ,3.3Mw ,227 km WSW of Pt. Hardy
9/6/08,1:10:16,49.58,-130.37,10.0g ,5.4Mw ,244 km WSW of Pt. Hardy
9/5/08,18:44:58,49.6,-130.15,10.0g ,3.2Mw ,230 km WSW of Pt. Hardy
9/5/08,3:33:58,50.27,-130.19,10.0g ,3.0Mw ,202 km W of Pt. Hardy
9/3/08,23:28:56,59.87,-140.16,1.0g ,3.0ML ,74 km NW of Yakutat
9/3/08,5:57:59,68.72,-67.55,18.0g ,3.2MN ,196 km NW from Qikiqtarjuaq
9/3/08,1:19:12,50.57,-130.29,10.0g ,3.4Mw ,202 km W of Pt. Hardy
9/2/08,17:27:12,49.9,-130.02,10.0g ,3.0Mw ,205 km WSW of Pt. Hardy
9/2/08,15:49:25,49.93,-130.04,10.0g ,3.4Mw ,205 km WSW of Pt. Hardy
9/2/08,8:11:45,49.99,-130.06,10.0g ,3.2Mw ,203 km WSW of Pt. Hardy
9/2/08,3:02:10,60.68,-58.41,18.0g ,3.7ML ,LABRADOR SEA SEISMIC ZONE. 
9/1/08,1:20:03,50,-129.99,10.0g ,4.0Mw ,198 km WSW of Pt. Hardy
9/1/08,1:19:08,49.93,-130.11,10.0g ,4.2Mw ,209 km WSW of Pt. Hardy
8/31/08,17:02:42,50.98,-130.53,10.0g ,3.1Mw ,211 km WSW of Bella Bella
8/31/08,10:15:14,49.58,-130.37,10.0g ,3.5Mw ,244 km WSW of Pt. Hardy
8/31/08,8:15:33,49.83,-129.99,10.0g ,3.3Mw ,207 km WSW of Pt. Hardy
8/31/08,3:46:40,49.97,-129.99,10.0g ,3.3Mw ,199 km WSW of Pt. Hardy
8/30/08,17:46:11,49.91,-130.02,10.0g ,3.8Mw ,204 km WSW of Pt. Hardy
8/30/08,10:56:14,49.85,-130.12,10.0g ,3.4Mw ,214 km WSW of Pt. Hardy
8/29/08,20:16:29,49.93,-129.9,10.0g ,3.9Mw ,195 km WSW of Pt. Hardy
8/29/08,14:46:40,50.05,-130.3,10.0g ,3.9Mw ,217 km WSW of Pt. Hardy
8/29/08,12:07:50,49.92,-130.04,10.0g ,3.6Mw ,205 km WSW of Pt. Hardy
8/29/08,11:26:17,49.87,-130.02,10.0g ,3.0Mw ,206 km WSW of Pt. Hardy
8/29/08,9:43:45,49.92,-129.93,10.0g ,3.1Mw ,198 km WSW of Pt. Hardy
8/29/08,9:33:52,61.59,-141.06,10.0g ,3.0ML ,211 km WNW of Haines Jct.
8/29/08,5:40:57,49.95,-129.94,10.0g ,3.4Mw ,197 km WSW of Pt. Hardy
8/29/08,5:16:08,61.58,-141.07,1.0g ,3.2ML ,211 km WNW of Haines Jct.
8/29/08,4:41:34,49.91,-129.95,10.0g ,3.1Mw ,200 km WSW of Pt. Hardy
8/29/08,4:32:43,49.92,-129.99,10.0g ,3.6Mw ,202 km WSW of Pt. Hardy
8/29/08,4:30:59,49.87,-130.06,10.0g ,3.2Mw ,209 km WSW of Pt. Hardy
8/29/08,3:36:26,49.89,-129.94,10.0g ,3.2Mw ,201 km WSW of Pt. Hardy
8/29/08,2:39:12,49.86,-129.99,10.0g ,3.0Mw ,205 km WSW of Pt. Hardy
8/29/08,1:29:44,49.87,-129.99,10.0g ,3.1Mw ,204 km WSW of Pt. Hardy
8/28/08,20:36:41,49.01,-129.46,10.0g ,3.8Mw ,238 km SW of Pt. Hardy
8/28/08,12:37:30,49.98,-130.01,10.0g ,5.9Mw ,201 km WSW of Pt. Hardy
8/28/08,9:20:27,49.9,-129.9,10.0g ,4.9Mw ,197 km WSW of Pt. Hardy
8/28/08,7:28:48,49.94,-129.89,10.0g ,4.5Mw ,194 km WSW of Pt. Hardy
8/28/08,6:42:17,49.93,-130,10.0g ,4.4Mw ,202 km WSW of Pt. Hardy
8/28/08,3:15:42,50.01,-130.04,10.0g ,4.7Mw ,201 km WSW of Pt. Hardy
8/28/08,1:58:31,49.91,-129.79,10.0g ,5.0Mw ,190 km WSW of Pt. Hardy
8/28/08,1:15:12,49.94,-129.96,10.0g ,5.0Mw ,199 km WSW of Pt. Hardy
8/28/08,0:57:16,49.92,-129.97,10.0g ,3.7Mw ,201 km WSW of Pt. Hardy
8/28/08,0:54:04,50.12,-130.19,10.0g ,3.8Mw ,206 km WSW of Pt. Hardy
8/28/08,0:43:39,49.89,-129.97,10.0g ,3.7Mw ,202 km WSW of Pt. Hardy
8/28/08,0:42:14,49.89,-130.01,10.0g ,3.7Mw ,205 km WSW of Pt. Hardy
8/28/08,0:25:01,50.01,-130.05,10.0g ,4.2Mw ,202 km WSW of Pt. Hardy
8/28/08,0:22:31,49.87,-129.96,10.0g ,4.5Mw ,203 km WSW of Pt. Hardy
8/28/08,0:19:09,49.94,-129.93,10.0g ,3.8Mw ,197 km WSW of Pt. Hardy
8/28/08,0:01:19,50.04,-129.92,10.0g ,3.4Mw ,192 km WSW of Pt. Hardy
8/27/08,23:47:44,49.93,-130.11,10.0g ,4.0Mw ,210 km WSW of Pt. Hardy
8/27/08,23:46:37,49.82,-130.13,10.0g ,3.7Mw ,216 km WSW of Pt. Hardy
8/27/08,23:40:02,49.91,-130.06,10.0g ,4.6Mw ,207 km WSW of Pt. Hardy
8/27/08,22:45:28,49.85,-130.06,10.0g ,4.6Mw ,210 km WSW of Pt. Hardy
8/27/08,22:34:09,49.85,-130.04,10.0g ,3.7Mw ,208 km WSW of Pt. Hardy
8/27/08,22:22:47,50.11,-130.26,10.0g ,4.0Mw ,212 km WSW of Pt. Hardy
8/27/08,22:18:18,49.96,-130.16,10.0g ,3.8Mw ,211 km WSW of Pt. Hardy
8/27/08,22:12:30,49.78,-130.14,10.0g ,5.1Mw ,219 km WSW of Pt. Hardy
8/27/08,22:03:52,49.85,-130.13,10.0g ,3.5Mw ,215 km WSW of Pt. Hardy
8/27/08,21:52:29,49.83,-130.13,10.0g ,4.8Mw ,215 km WSW of Pt. Hardy
8/27/08,21:35:09,50.03,-130.12,10.0g ,3.5Mw ,205 km WSW of Pt. Hardy
8/27/08,21:25:31,50.24,-130.1,10.0g ,3.5Mw ,197 km W of Pt. Hardy
8/27/08,21:22:27,49.86,-129.99,10.0g ,4.1Mw ,205 km WSW of Pt. Hardy
8/27/08,21:00:51,49.89,-129.76,10.0g ,3.8Mw ,189 km WSW of Pt. Hardy
8/27/08,20:51:57,49.85,-129.97,10.0g ,3.7Mw ,204 km WSW of Pt. Hardy
8/27/08,20:49:30,49.96,-130.22,10.0g ,3.9Mw ,215 km WSW of Pt. Hardy
8/27/08,20:35:41,49.86,-130.05,10.0g ,3.6Mw ,209 km WSW of Pt. Hardy
8/27/08,20:32:14,49.84,-130.02,10.0g ,3.8Mw ,208 km WSW of Pt. Hardy
8/27/08,20:24:09,50.02,-130.18,10.0g ,3.4Mw ,210 km WSW of Pt. Hardy
8/27/08,20:17:33,50.07,-130.16,10.0g ,5.3Mw ,206 km WSW of Pt. Hardy
8/27/08,20:15:03,49.99,-130.23,10.0g ,3.8Mw ,214 km WSW of Pt. Hardy
8/27/08,20:08:05,49.97,-130.2,10.0g ,3.8Mw ,213 km WSW of Pt. Hardy
8/27/08,19:59:18,49.95,-130.19,10.0g ,4.5Mw ,214 km WSW of Pt. Hardy
8/27/08,19:54:06,49.87,-130.12,10.0g ,3.7Mw ,213 km WSW of Pt. Hardy
8/27/08,19:45:04,49.91,-130.01,10.0g ,4.7Mw ,204 km WSW of Pt. Hardy
8/27/08,19:19:05,49.88,-130.15,10.0g ,3.9Mw ,214 km WSW of Pt. Hardy
8/27/08,18:47:05,49.99,-130.17,10.0g ,4.1Mw ,210 km WSW of Pt. Hardy
8/27/08,18:10:04,49.9,-130.03,10.0g ,4.5Mw ,205 km WSW of Pt. Hardy
8/27/08,17:44:24,50.06,-130.18,10.0g ,3.5Mw ,208 km WSW of Pt. Hardy
8/27/08,17:41:47,49.95,-130.17,10.0g ,4.4Mw ,212 km WSW of Pt. Hardy
8/27/08,17:31:02,49.91,-130.06,10.0g ,3.7Mw ,207 km WSW of Pt. Hardy
8/27/08,17:24:02,49.97,-130.09,10.0g ,3.6Mw ,206 km WSW of Pt. Hardy
8/27/08,16:45:04,50.06,-130.16,10.0g ,3.4Mw ,207 km WSW of Pt. Hardy
8/27/08,16:25:55,49.78,-130.09,10.0g ,3.4Mw ,215 km WSW of Pt. Hardy
8/27/08,15:25:26,49.84,-130.11,10.0g ,3.3Mw ,214 km WSW of Pt. Hardy
8/27/08,14:22:19,49.96,-130.07,10.0g ,3.3Mw ,205 km WSW of Pt. Hardy
8/27/08,14:18:22,49.81,-130.2,10.0g ,3.3Mw ,221 km WSW of Pt. Hardy
8/27/08,14:13:53,49.91,-129.91,10.0g ,3.2Mw ,197 km WSW of Pt. Hardy
8/27/08,14:05:52,49.69,-130.09,10.0g ,3.4Mw ,220 km WSW of Pt. Hardy
8/27/08,14:02:49,49.77,-130.11,10.0g ,3.3Mw ,218 km WSW of Pt. Hardy
8/27/08,13:53:04,49.82,-130.1,10.0g ,3.3Mw ,214 km WSW of Pt. Hardy
8/27/08,13:35:25,49.98,-129.95,10.0g ,3.5Mw ,197 km WSW of Pt. Hardy
8/27/08,13:14:00,49.79,-130.17,10.0g ,3.3Mw ,220 km WSW of Pt. Hardy
8/27/08,12:43:42,49.83,-130.04,10.0g ,3.4Mw ,210 km WSW of Pt. Hardy
8/27/08,12:28:19,49.74,-130.23,10.0g ,3.4Mw ,227 km WSW of Pt. Hardy
8/27/08,11:52:44,49.82,-130.13,10.0g ,3.4Mw ,216 km WSW of Pt. Hardy
8/27/08,11:51:12,49.8,-129.91,10.0g ,3.2Mw ,203 km WSW of Pt. Hardy
8/27/08,11:49:55,49.8,-130.11,10.0g ,3.5Mw ,215 km WSW of Pt. Hardy
8/27/08,11:44:51,49.79,-130.08,10.0g ,3.4Mw ,214 km WSW of Pt. Hardy
8/27/08,11:30:17,49.81,-130.06,10.0g ,3.3Mw ,212 km WSW of Pt. Hardy
8/27/08,11:19:38,49.77,-130.19,10.0g ,3.4Mw ,223 km WSW of Pt. Hardy
8/27/08,10:06:04,49.8,-130.18,10.0g ,3.4Mw ,220 km WSW of Pt. Hardy
8/27/08,9:49:12,49.82,-129.93,10.0g ,3.7Mw ,204 km WSW of Pt. Hardy
8/27/08,9:21:31,49.87,-129.95,10.0g ,3.3Mw ,202 km WSW of Pt. Hardy
8/27/08,9:01:06,49.75,-130.15,10.0g ,3.5Mw ,221 km WSW of Pt. Hardy
8/27/08,8:48:09,49.76,-130.2,10.0g ,3.6Mw ,224 km WSW of Pt. Hardy
8/27/08,8:34:40,49.77,-130.2,10.0g ,3.5Mw ,223 km WSW of Pt. Hardy
8/27/08,8:33:35,49.68,-130.32,10.0g ,3.6Mw ,236 km WSW of Pt. Hardy
8/27/08,8:07:20,49.81,-130.25,10.0g ,3.7Mw ,224 km WSW of Pt. Hardy
8/27/08,7:44:53,49.76,-130.38,10.0g ,3.6Mw ,235 km WSW of Pt. Hardy
8/27/08,7:36:16,49.64,-130.38,10.0g ,3.8Mw ,241 km WSW of Pt. Hardy
8/27/08,7:31:40,49.75,-130.31,10.0g ,4.0Mw ,231 km WSW of Pt. Hardy
8/27/08,6:52:17,49.73,-130.41,10.0g ,3.8Mw ,239 km WSW of Pt. Hardy
8/27/08,6:24:33,49.68,-130.32,10.0g ,3.6Mw ,235 km WSW of Pt. Hardy
8/27/08,6:11:55,49.66,-130.21,10.0g ,3.5Mw ,230 km WSW of Pt. Hardy
8/27/08,5:53:21,49.69,-130.36,10.0g ,3.6Mw ,237 km WSW of Pt. Hardy
8/27/08,4:25:22,49.77,-130.3,10.0g ,4.2Mw ,230 km WSW of Pt. Hardy
8/27/08,3:16:25,49.6,-130.24,10.0g ,3.5Mw ,235 km WSW of Pt. Hardy
8/27/08,3:09:23,49.64,-130.39,10.0g ,3.6Mw ,242 km WSW of Pt. Hardy
8/27/08,2:45:59,49.74,-130.16,10.0g ,3.3Mw ,222 km WSW of Pt. Hardy
